steps,date,interval
00,2012-10-20,545,Weekend
00,2012-10-20,550,Weekend
77,2012-10-20,555,Weekend
00,2012-10-20,600,Weekend
00,2012-10-20,605,Weekend
00,2012-10-20,610,Weekend
7373,2012-10-20,615,Weekend
77,2012-10-20,620,Weekend
00,2012-10-20,625,Weekend
00,2012-10-20,630,Weekend
44,2012-10-20,635,Weekend
00,2012-10-20,640,Weekend
00,2012-10-20,645,Weekend
00,2012-10-20,650,Weekend
00,2012-10-20,655,Weekend
00,2012-10-20,700,Weekend
00,2012-10-20,705,Weekend
00,2012-10-20,710,Weekend
00,2012-10-20,715,Weekend
00,2012-10-20,720,Weekend
00,2012-10-20,725,Weekend
00,2012-10-20,730,Weekend
00,2012-10-20,735,Weekend
00,2012-10-20,740,Weekend
00,2012-10-20,745,Weekend
00,2012-10-20,750,Weekend
00,2012-10-20,755,Weekend
00,2012-10-20,800,Weekend
00,2012-10-20,805,Weekend
00,2012-10-20,810,Weekend
00,2012-10-20,815,Weekend
00,2012-10-20,820,Weekend
00,2012-10-20,825,Weekend
00,2012-10-20,830,Weekend
00,2012-10-20,835,Weekend
00,2012-10-20,840,Weekend
00,2012-10-20,845,Weekend
00,2012-10-20,850,Weekend
00,2012-10-20,855,Weekend
00,2012-10-20,900,Weekend
00,2012-10-20,905,Weekend
3333,2012-10-20,910,Weekend
6161,2012-10-20,915,Weekend
00,2012-10-20,920,Weekend
00,2012-10-20,925,Weekend
2424,2012-10-20,930,Weekend
4848,2012-10-20,935,Weekend
00,2012-10-20,940,Weekend
00,2012-10-20,945,Weekend
4242,2012-10-20,950,Weekend
2121,2012-10-20,955,Weekend
00,2012-10-20,1000,Weekend
00,2012-10-20,1005,Weekend
00,2012-10-20,1010,Weekend
00,2012-10-20,1015,Weekend
00,2012-10-20,1020,Weekend
00,2012-10-20,1025,Weekend
00,2012-10-20,1030,Weekend
00,2012-10-20,1035,Weekend
8585,2012-10-20,1040,Weekend
3030,2012-10-20,1045,Weekend
00,2012-10-20,1050,Weekend
00,2012-10-20,1055,Weekend
00,2012-10-20,1100,Weekend
1313,2012-10-20,1105,Weekend
00,2012-10-20,1110,Weekend
00,2012-10-20,1115,Weekend
2222,2012-10-20,1120,Weekend
1111,2012-10-20,1125,Weekend
00,2012-10-20,1130,Weekend
6969,2012-10-20,1135,Weekend
7575,2012-10-20,1140,Weekend
128128,2012-10-20,1145,Weekend
66,2012-10-20,1150,Weekend
00,2012-10-20,1155,Weekend
00,2012-10-20,1200,Weekend
00,2012-10-20,1205,Weekend
00,2012-10-20,1210,Weekend
129129,2012-10-20,1215,Weekend
6363,2012-10-20,1220,Weekend
133133,2012-10-20,1225,Weekend
4949,2012-10-20,1230,Weekend
1313,2012-10-20,1235,Weekend
00,2012-10-20,1240,Weekend
00,2012-10-20,1245,Weekend
00,2012-10-20,1250,Weekend
5353,2012-10-20,1255,Weekend
2121,2012-10-20,1300,Weekend
00,2012-10-20,1305,Weekend
00,2012-10-20,1310,Weekend
00,2012-10-20,1315,Weekend
00,2012-10-20,1320,Weekend
1919,2012-10-20,1325,Weekend
7171,2012-10-20,1330,Weekend
00,2012-10-20,1335,Weekend
00,2012-10-20,1340,Weekend
00,2012-10-20,1345,Weekend
00,2012-10-20,1350,Weekend
00,2012-10-20,1355,Weekend
00,2012-10-20,1400,Weekend
00,2012-10-20,1405,Weekend
00,2012-10-20,1410,Weekend
4444,2012-10-20,1415,Weekend
3535,2012-10-20,1420,Weekend
4444,2012-10-20,1425,Weekend
00,2012-10-20,1430,Weekend
137137,2012-10-20,1435,Weekend
00,2012-10-20,1440,Weekend
00,2012-10-20,1445,Weekend
00,2012-10-20,1450,Weekend
00,2012-10-20,1455,Weekend
00,2012-10-20,1500,Weekend
00,2012-10-20,1505,Weekend
00,2012-10-20,1510,Weekend
00,2012-10-20,1515,Weekend
00,2012-10-20,1520,Weekend
00,2012-10-20,1525,Weekend
00,2012-10-20,1530,Weekend
00,2012-10-20,1535,Weekend
00,2012-10-20,1540,Weekend
00,2012-10-20,1545,Weekend
2828,2012-10-20,1550,Weekend
8787,2012-10-20,1555,Weekend
5353,2012-10-20,1600,Weekend
00,2012-10-20,1605,Weekend
00,2012-10-20,1610,Weekend
3232,2012-10-20,1615,Weekend
2626,2012-10-20,1620,Weekend
00,2012-10-20,1625,Weekend
55,2012-10-20,1630,Weekend
3030,2012-10-20,1635,Weekend
122122,2012-10-20,1640,Weekend
9292,2012-10-20,1645,Weekend
00,2012-10-20,1650,Weekend
1919,2012-10-20,1655,Weekend
00,2012-10-20,1700,Weekend
00,2012-10-20,1705,Weekend
00,2012-10-20,1710,Weekend
00,2012-10-20,1715,Weekend
00,2012-10-20,1720,Weekend
00,2012-10-20,1725,Weekend
00,2012-10-20,1730,Weekend
00,2012-10-20,1735,Weekend
3838,2012-10-20,1740,Weekend
00,2012-10-20,1745,Weekend
00,2012-10-20,1750,Weekend
00,2012-10-20,1755,Weekend
00,2012-10-20,1800,Weekend
135135,2012-10-20,1805,Weekend
142142,2012-10-20,1810,Weekend
1616,2012-10-20,1815,Weekend
00,2012-10-20,1820,Weekend
00,2012-10-20,1825,Weekend
1616,2012-10-20,1830,Weekend
3838,2012-10-20,1835,Weekend
7878,2012-10-20,1840,Weekend
1212,2012-10-20,1845,Weekend
7575,2012-10-20,1850,Weekend
3434,2012-10-20,1855,Weekend
112112,2012-10-20,1900,Weekend
119119,2012-10-20,1905,Weekend
4343,2012-10-20,1910,Weekend
00,2012-10-20,1915,Weekend
5353,2012-10-20,1920,Weekend
3636,2012-10-20,1925,Weekend
1919,2012-10-20,1930,Weekend
00,2012-10-20,1935,Weekend
3232,2012-10-20,1940,Weekend
508508,2012-10-20,1945,Weekend
439439,2012-10-20,1950,Weekend
529529,2012-10-20,1955,Weekend
489489,2012-10-20,2000,Weekend
528528,2012-10-20,2005,Weekend
473473,2012-10-20,2010,Weekend
516516,2012-10-20,2015,Weekend
480480,2012-10-20,2020,Weekend
532532,2012-10-20,2025,Weekend
529529,2012-10-20,2030,Weekend
529529,2012-10-20,2035,Weekend
517517,2012-10-20,2040,Weekend
489489,2012-10-20,2045,Weekend
453453,2012-10-20,2050,Weekend
5656,2012-10-20,2055,Weekend
3838,2012-10-20,2100,Weekend
5252,2012-10-20,2105,Weekend
00,2012-10-20,2110,Weekend
00,2012-10-20,2115,Weekend
00,2012-10-20,2120,Weekend
00,2012-10-20,2125,Weekend
00,2012-10-20,2130,Weekend
2323,2012-10-20,2135,Weekend
99,2012-10-20,2140,Weekend
00,2012-10-20,2145,Weekend
00,2012-10-20,2150,Weekend
00,2012-10-20,2155,Weekend
00,2012-10-20,2200,Weekend
00,2012-10-20,2205,Weekend
00,2012-10-20,2210,Weekend
00,2012-10-20,2215,Weekend
00,2012-10-20,2220,Weekend
2525,2012-10-20,2225,Weekend
00,2012-10-20,2230,Weekend
00,2012-10-20,2235,Weekend
00,2012-10-20,2240,Weekend
00,2012-10-20,2245,Weekend
00,2012-10-20,2250,Weekend
00,2012-10-20,2255,Weekend
00,2012-10-20,2300,Weekend
00,2012-10-20,2305,Weekend
00,2012-10-20,2310,Weekend
00,2012-10-20,2315,Weekend
00,2012-10-20,2320,Weekend
00,2012-10-20,2325,Weekend
00,2012-10-20,2330,Weekend
00,2012-10-20,2335,Weekend
00,2012-10-20,2340,Weekend
00,2012-10-20,2345,Weekend
00,2012-10-20,2350,Weekend
00,2012-10-20,2355,Weekend
00,2012-10-21,0,Weekend
00,2012-10-21,5,Weekend
00,2012-10-21,10,Weekend
00,2012-10-21,15,Weekend
00,2012-10-21,20,Weekend
00,2012-10-21,25,Weekend
00,2012-10-21,30,Weekend
00,2012-10-21,35,Weekend
00,2012-10-21,40,Weekend
00,2012-10-21,45,Weekend
00,2012-10-21,50,Weekend
00,2012-10-21,55,Weekend
00,2012-10-21,100,Weekend
00,2012-10-21,105,Weekend
00,2012-10-21,110,Weekend
00,2012-10-21,115,Weekend
00,2012-10-21,120,Weekend
00,2012-10-21,125,Weekend
00,2012-10-21,130,Weekend
00,2012-10-21,135,Weekend
00,2012-10-21,140,Weekend
00,2012-10-21,145,Weekend
00,2012-10-21,150,Weekend
00,2012-10-21,155,Weekend
00,2012-10-21,200,Weekend
00,2012-10-21,205,Weekend
00,2012-10-21,210,Weekend
00,2012-10-21,215,Weekend
00,2012-10-21,220,Weekend
00,2012-10-21,225,Weekend
00,2012-10-21,230,Weekend
00,2012-10-21,235,Weekend
00,2012-10-21,240,Weekend
00,2012-10-21,245,Weekend
00,2012-10-21,250,Weekend
00,2012-10-21,255,Weekend
00,2012-10-21,300,Weekend
00,2012-10-21,305,Weekend
00,2012-10-21,310,Weekend
00,2012-10-21,315,Weekend
00,2012-10-21,320,Weekend
00,2012-10-21,325,Weekend
00,2012-10-21,330,Weekend
00,2012-10-21,335,Weekend
00,2012-10-21,340,Weekend
00,2012-10-21,345,Weekend
00,2012-10-21,350,Weekend
00,2012-10-21,355,Weekend
5858,2012-10-21,400,Weekend
00,2012-10-21,405,Weekend
00,2012-10-21,410,Weekend
00,2012-10-21,415,Weekend
00,2012-10-21,420,Weekend
00,2012-10-21,425,Weekend
00,2012-10-21,430,Weekend
00,2012-10-21,435,Weekend
00,2012-10-21,440,Weekend
00,2012-10-21,445,Weekend
00,2012-10-21,450,Weekend
88,2012-10-21,455,Weekend
00,2012-10-21,500,Weekend
00,2012-10-21,505,Weekend
00,2012-10-21,510,Weekend
3434,2012-10-21,515,Weekend
00,2012-10-21,520,Weekend
00,2012-10-21,525,Weekend
00,2012-10-21,530,Weekend
00,2012-10-21,535,Weekend
00,2012-10-21,540,Weekend
00,2012-10-21,545,Weekend
00,2012-10-21,550,Weekend
00,2012-10-21,555,Weekend
00,2012-10-21,600,Weekend
00,2012-10-21,605,Weekend
1919,2012-10-21,610,Weekend
7474,2012-10-21,615,Weekend
11,2012-10-21,620,Weekend
1111,2012-10-21,625,Weekend
00,2012-10-21,630,Weekend
4848,2012-10-21,635,Weekend
2424,2012-10-21,640,Weekend
1616,2012-10-21,645,Weekend
00,2012-10-21,650,Weekend
77,2012-10-21,655,Weekend
1515,2012-10-21,700,Weekend
7777,2012-10-21,705,Weekend
5252,2012-10-21,710,Weekend
2323,2012-10-21,715,Weekend
00,2012-10-21,720,Weekend
4949,2012-10-21,725,Weekend
00,2012-10-21,730,Weekend
5151,2012-10-21,735,Weekend
00,2012-10-21,740,Weekend
00,2012-10-21,745,Weekend
00,2012-10-21,750,Weekend
00,2012-10-21,755,Weekend
00,2012-10-21,800,Weekend
00,2012-10-21,805,Weekend
00,2012-10-21,810,Weekend
00,2012-10-21,815,Weekend
2525,2012-10-21,820,Weekend
88,2012-10-21,825,Weekend
3232,2012-10-21,830,Weekend
1414,2012-10-21,835,Weekend
8585,2012-10-21,840,Weekend
00,2012-10-21,845,Weekend
2121,2012-10-21,850,Weekend
00,2012-10-21,855,Weekend
00,2012-10-21,900,Weekend
00,2012-10-21,905,Weekend
00,2012-10-21,910,Weekend
00,2012-10-21,915,Weekend
7575,2012-10-21,920,Weekend
5656,2012-10-21,925,Weekend
132132,2012-10-21,930,Weekend
00,2012-10-21,935,Weekend
00,2012-10-21,940,Weekend
00,2012-10-21,945,Weekend
00,2012-10-21,950,Weekend
00,2012-10-21,955,Weekend
00,2012-10-21,1000,Weekend
00,2012-10-21,1005,Weekend
00,2012-10-21,1010,Weekend
00,2012-10-21,1015,Weekend
00,2012-10-21,1020,Weekend
00,2012-10-21,1025,Weekend
00,2012-10-21,1030,Weekend
00,2012-10-21,1035,Weekend
00,2012-10-21,1040,Weekend
00,2012-10-21,1045,Weekend
4949,2012-10-21,1050,Weekend
1717,2012-10-21,1055,Weekend
9898,2012-10-21,1100,Weekend
122122,2012-10-21,1105,Weekend
3535,2012-10-21,1110,Weekend
5959,2012-10-21,1115,Weekend
179179,2012-10-21,1120,Weekend
203203,2012-10-21,1125,Weekend
117117,2012-10-21,1130,Weekend
00,2012-10-21,1135,Weekend
4343,2012-10-21,1140,Weekend
66,2012-10-21,1145,Weekend
9191,2012-10-21,1150,Weekend
8888,2012-10-21,1155,Weekend
6161,2012-10-21,1200,Weekend
6464,2012-10-21,1205,Weekend
1818,2012-10-21,1210,Weekend
00,2012-10-21,1215,Weekend
00,2012-10-21,1220,Weekend
00,2012-10-21,1225,Weekend
00,2012-10-21,1230,Weekend
5454,2012-10-21,1235,Weekend
00,2012-10-21,1240,Weekend
4646,2012-10-21,1245,Weekend
184184,2012-10-21,1250,Weekend
00,2012-10-21,1255,Weekend
00,2012-10-21,1300,Weekend
00,2012-10-21,1305,Weekend
00,2012-10-21,1310,Weekend
00,2012-10-21,1315,Weekend
3636,2012-10-21,1320,Weekend
00,2012-10-21,1325,Weekend
00,2012-10-21,1330,Weekend
00,2012-10-21,1335,Weekend
00,2012-10-21,1340,Weekend
1818,2012-10-21,1345,Weekend
1414,2012-10-21,1350,Weekend
309309,2012-10-21,1355,Weekend
119119,2012-10-21,1400,Weekend
00,2012-10-21,1405,Weekend
00,2012-10-21,1410,Weekend
00,2012-10-21,1415,Weekend
00,2012-10-21,1420,Weekend
00,2012-10-21,1425,Weekend
00,2012-10-21,1430,Weekend
00,2012-10-21,1435,Weekend
00,2012-10-21,1440,Weekend
188188,2012-10-21,1445,Weekend
361361,2012-10-21,1450,Weekend
00,2012-10-21,1455,Weekend
1919,2012-10-21,1500,Weekend
305305,2012-10-21,1505,Weekend
462462,2012-10-21,1510,Weekend
384384,2012-10-21,1515,Weekend
395395,2012-10-21,1520,Weekend
451451,2012-10-21,1525,Weekend
223223,2012-10-21,1530,Weekend
260260,2012-10-21,1535,Weekend
1414,2012-10-21,1540,Weekend
00,2012-10-21,1545,Weekend
00,2012-10-21,1550,Weekend
00,2012-10-21,1555,Weekend
3030,2012-10-21,1600,Weekend
77,2012-10-21,1605,Weekend
00,2012-10-21,1610,Weekend
00,2012-10-21,1615,Weekend
00,2012-10-21,1620,Weekend
00,2012-10-21,1625,Weekend
1616,2012-10-21,1630,Weekend
00,2012-10-21,1635,Weekend
00,2012-10-21,1640,Weekend
00,2012-10-21,1645,Weekend
7474,2012-10-21,1650,Weekend
2222,2012-10-21,1655,Weekend
110110,2012-10-21,1700,Weekend
77,2012-10-21,1705,Weekend
00,2012-10-21,1710,Weekend
00,2012-10-21,1715,Weekend
2525,2012-10-21,1720,Weekend
4848,2012-10-21,1725,Weekend
6969,2012-10-21,1730,Weekend
6262,2012-10-21,1735,Weekend
4040,2012-10-21,1740,Weekend
00,2012-10-21,1745,Weekend
00,2012-10-21,1750,Weekend
00,2012-10-21,1755,Weekend
00,2012-10-21,1800,Weekend
3131,2012-10-21,1805,Weekend
00,2012-10-21,1810,Weekend
5151,2012-10-21,1815,Weekend
2424,2012-10-21,1820,Weekend
3333,2012-10-21,1825,Weekend
00,2012-10-21,1830,Weekend
4141,2012-10-21,1835,Weekend
00,2012-10-21,1840,Weekend
00,2012-10-21,1845,Weekend
00,2012-10-21,1850,Weekend
00,2012-10-21,1855,Weekend
00,2012-10-21,1900,Weekend
00,2012-10-21,1905,Weekend
00,2012-10-21,1910,Weekend
00,2012-10-21,1915,Weekend
00,2012-10-21,1920,Weekend
00,2012-10-21,1925,Weekend
00,2012-10-21,1930,Weekend
00,2012-10-21,1935,Weekend
00,2012-10-21,1940,Weekend
00,2012-10-21,1945,Weekend
00,2012-10-21,1950,Weekend
66,2012-10-21,1955,Weekend
1212,2012-10-21,2000,Weekend
219219,2012-10-21,2005,Weekend
9494,2012-10-21,2010,Weekend
457457,2012-10-21,2015,Weekend
501501,2012-10-21,2020,Weekend
454454,2012-10-21,2025,Weekend
184184,2012-10-21,2030,Weekend
2020,2012-10-21,2035,Weekend
3535,2012-10-21,2040,Weekend
1818,2012-10-21,2045,Weekend
1515,2012-10-21,2050,Weekend
00,2012-10-21,2055,Weekend
00,2012-10-21,2100,Weekend
00,2012-10-21,2105,Weekend
00,2012-10-21,2110,Weekend
00,2012-10-21,2115,Weekend
00,2012-10-21,2120,Weekend
00,2012-10-21,2125,Weekend
00,2012-10-21,2130,Weekend
00,2012-10-21,2135,Weekend
00,2012-10-21,2140,Weekend
00,2012-10-21,2145,Weekend
00,2012-10-21,2150,Weekend
00,2012-10-21,2155,Weekend
00,2012-10-21,2200,Weekend
00,2012-10-21,2205,Weekend
00,2012-10-21,2210,Weekend
00,2012-10-21,2215,Weekend
00,2012-10-21,2220,Weekend
00,2012-10-21,2225,Weekend
00,2012-10-21,2230,Weekend
00,2012-10-21,2235,Weekend
00,2012-10-21,2240,Weekend
00,2012-10-21,2245,Weekend
00,2012-10-21,2250,Weekend
00,2012-10-21,2255,Weekend
00,2012-10-21,2300,Weekend
00,2012-10-21,2305,Weekend
00,2012-10-21,2310,Weekend
00,2012-10-21,2315,Weekend
00,2012-10-21,2320,Weekend
99,2012-10-21,2325,Weekend
00,2012-10-21,2330,Weekend
00,2012-10-21,2335,Weekend
00,2012-10-21,2340,Weekend
00,2012-10-21,2345,Weekend
00,2012-10-21,2350,Weekend
00,2012-10-21,2355,Weekend
1010,2012-10-22,0,Weekday
00,2012-10-22,5,Weekday
00,2012-10-22,10,Weekday
00,2012-10-22,15,Weekday
00,2012-10-22,20,Weekday
00,2012-10-22,25,Weekday
00,2012-10-22,30,Weekday
00,2012-10-22,35,Weekday
00,2012-10-22,40,Weekday
00,2012-10-22,45,Weekday
00,2012-10-22,50,Weekday
00,2012-10-22,55,Weekday
00,2012-10-22,100,Weekday
00,2012-10-22,105,Weekday
00,2012-10-22,110,Weekday
00,2012-10-22,115,Weekday
00,2012-10-22,120,Weekday
00,2012-10-22,125,Weekday
00,2012-10-22,130,Weekday
00,2012-10-22,135,Weekday
00,2012-10-22,140,Weekday
00,2012-10-22,145,Weekday
00,2012-10-22,150,Weekday
00,2012-10-22,155,Weekday
00,2012-10-22,200,Weekday
00,2012-10-22,205,Weekday
00,2012-10-22,210,Weekday
00,2012-10-22,215,Weekday
00,2012-10-22,220,Weekday
00,2012-10-22,225,Weekday
00,2012-10-22,230,Weekday
00,2012-10-22,235,Weekday
00,2012-10-22,240,Weekday
00,2012-10-22,245,Weekday
3838,2012-10-22,250,Weekday
00,2012-10-22,255,Weekday
00,2012-10-22,300,Weekday
00,2012-10-22,305,Weekday
00,2012-10-22,310,Weekday
00,2012-10-22,315,Weekday
00,2012-10-22,320,Weekday
00,2012-10-22,325,Weekday
3838,2012-10-22,330,Weekday
00,2012-10-22,335,Weekday
00,2012-10-22,340,Weekday
00,2012-10-22,345,Weekday
00,2012-10-22,350,Weekday
00,2012-10-22,355,Weekday
00,2012-10-22,400,Weekday
00,2012-10-22,405,Weekday
00,2012-10-22,410,Weekday
00,2012-10-22,415,Weekday
00,2012-10-22,420,Weekday
00,2012-10-22,425,Weekday
00,2012-10-22,430,Weekday
00,2012-10-22,435,Weekday
00,2012-10-22,440,Weekday
00,2012-10-22,445,Weekday
00,2012-10-22,450,Weekday
00,2012-10-22,455,Weekday
00,2012-10-22,500,Weekday
00,2012-10-22,505,Weekday
00,2012-10-22,510,Weekday
00,2012-10-22,515,Weekday
00,2012-10-22,520,Weekday
00,2012-10-22,525,Weekday
1313,2012-10-22,530,Weekday
00,2012-10-22,535,Weekday
00,2012-10-22,540,Weekday
00,2012-10-22,545,Weekday
00,2012-10-22,550,Weekday
7070,2012-10-22,555,Weekday
1919,2012-10-22,600,Weekday
00,2012-10-22,605,Weekday
00,2012-10-22,610,Weekday
3232,2012-10-22,615,Weekday
102102,2012-10-22,620,Weekday
00,2012-10-22,625,Weekday
00,2012-10-22,630,Weekday
00,2012-10-22,635,Weekday
3838,2012-10-22,640,Weekday
00,2012-10-22,645,Weekday
7676,2012-10-22,650,Weekday
4343,2012-10-22,655,Weekday
00,2012-10-22,700,Weekday
1414,2012-10-22,705,Weekday
3333,2012-10-22,710,Weekday
1616,2012-10-22,715,Weekday
2323,2012-10-22,720,Weekday
88,2012-10-22,725,Weekday
1616,2012-10-22,730,Weekday
00,2012-10-22,735,Weekday
00,2012-10-22,740,Weekday
4949,2012-10-22,745,Weekday
3434,2012-10-22,750,Weekday
2929,2012-10-22,755,Weekday
4848,2012-10-22,800,Weekday
4747,2012-10-22,805,Weekday
122122,2012-10-22,810,Weekday
1313,2012-10-22,815,Weekday
255255,2012-10-22,820,Weekday
00,2012-10-22,825,Weekday
6464,2012-10-22,830,Weekday
2525,2012-10-22,835,Weekday
162162,2012-10-22,840,Weekday
3131,2012-10-22,845,Weekday
6363,2012-10-22,850,Weekday
00,2012-10-22,855,Weekday
7171,2012-10-22,900,Weekday
33,2012-10-22,905,Weekday
00,2012-10-22,910,Weekday
00,2012-10-22,915,Weekday
1818,2012-10-22,920,Weekday
540540,2012-10-22,925,Weekday
3838,2012-10-22,930,Weekday
00,2012-10-22,935,Weekday
00,2012-10-22,940,Weekday
00,2012-10-22,945,Weekday
00,2012-10-22,950,Weekday
00,2012-10-22,955,Weekday
00,2012-10-22,1000,Weekday
00,2012-10-22,1005,Weekday
00,2012-10-22,1010,Weekday
00,2012-10-22,1015,Weekday
00,2012-10-22,1020,Weekday
00,2012-10-22,1025,Weekday
00,2012-10-22,1030,Weekday
00,2012-10-22,1035,Weekday
00,2012-10-22,1040,Weekday
00,2012-10-22,1045,Weekday
00,2012-10-22,1050,Weekday
00,2012-10-22,1055,Weekday
9595,2012-10-22,1100,Weekday
2929,2012-10-22,1105,Weekday
9696,2012-10-22,1110,Weekday
107107,2012-10-22,1115,Weekday
4545,2012-10-22,1120,Weekday
5252,2012-10-22,1125,Weekday
527527,2012-10-22,1130,Weekday
729729,2012-10-22,1135,Weekday
783783,2012-10-22,1140,Weekday
756756,2012-10-22,1145,Weekday
715715,2012-10-22,1150,Weekday
713713,2012-10-22,1155,Weekday
283283,2012-10-22,1200,Weekday
8181,2012-10-22,1205,Weekday
8585,2012-10-22,1210,Weekday
489489,2012-10-22,1215,Weekday
136136,2012-10-22,1220,Weekday
141141,2012-10-22,1225,Weekday
519519,2012-10-22,1230,Weekday
77,2012-10-22,1235,Weekday
88,2012-10-22,1240,Weekday
109109,2012-10-22,1245,Weekday
00,2012-10-22,1250,Weekday
00,2012-10-22,1255,Weekday
00,2012-10-22,1300,Weekday
00,2012-10-22,1305,Weekday
00,2012-10-22,1310,Weekday
00,2012-10-22,1315,Weekday
00,2012-10-22,1320,Weekday
00,2012-10-22,1325,Weekday
00,2012-10-22,1330,Weekday
00,2012-10-22,1335,Weekday
00,2012-10-22,1340,Weekday
00,2012-10-22,1345,Weekday
00,2012-10-22,1350,Weekday
00,2012-10-22,1355,Weekday
00,2012-10-22,1400,Weekday
00,2012-10-22,1405,Weekday
00,2012-10-22,1410,Weekday
00,2012-10-22,1415,Weekday
00,2012-10-22,1420,Weekday
00,2012-10-22,1425,Weekday
00,2012-10-22,1430,Weekday
00,2012-10-22,1435,Weekday
00,2012-10-22,1440,Weekday
00,2012-10-22,1445,Weekday
00,2012-10-22,1450,Weekday
00,2012-10-22,1455,Weekday
00,2012-10-22,1500,Weekday
00,2012-10-22,1505,Weekday
00,2012-10-22,1510,Weekday
00,2012-10-22,1515,Weekday
00,2012-10-22,1520,Weekday
00,2012-10-22,1525,Weekday
00,2012-10-22,1530,Weekday
00,2012-10-22,1535,Weekday
00,2012-10-22,1540,Weekday
00,2012-10-22,1545,Weekday
00,2012-10-22,1550,Weekday
00,2012-10-22,1555,Weekday
00,2012-10-22,1600,Weekday
00,2012-10-22,1605,Weekday
00,2012-10-22,1610,Weekday
00,2012-10-22,1615,Weekday
00,2012-10-22,1620,Weekday
00,2012-10-22,1625,Weekday
00,2012-10-22,1630,Weekday
00,2012-10-22,1635,Weekday
00,2012-10-22,1640,Weekday
00,2012-10-22,1645,Weekday
00,2012-10-22,1650,Weekday
00,2012-10-22,1655,Weekday
00,2012-10-22,1700,Weekday
00,2012-10-22,1705,Weekday
77,2012-10-22,1710,Weekday
8080,2012-10-22,1715,Weekday
160160,2012-10-22,1720,Weekday
403403,2012-10-22,1725,Weekday
263263,2012-10-22,1730,Weekday
411411,2012-10-22,1735,Weekday
375375,2012-10-22,1740,Weekday
465465,2012-10-22,1745,Weekday
472472,2012-10-22,1750,Weekday
487487,2012-10-22,1755,Weekday
2727,2012-10-22,1800,Weekday
00,2012-10-22,1805,Weekday
00,2012-10-22,1810,Weekday
3939,2012-10-22,1815,Weekday
2424,2012-10-22,1820,Weekday
00,2012-10-22,1825,Weekday
3333,2012-10-22,1830,Weekday
3232,2012-10-22,1835,Weekday
3333,2012-10-22,1840,Weekday
1010,2012-10-22,1845,Weekday
136136,2012-10-22,1850,Weekday
3838,2012-10-22,1855,Weekday
00,2012-10-22,1900,Weekday
00,2012-10-22,1905,Weekday
1414,2012-10-22,1910,Weekday
4141,2012-10-22,1915,Weekday
00,2012-10-22,1920,Weekday
00,2012-10-22,1925,Weekday
00,2012-10-22,1930,Weekday
00,2012-10-22,1935,Weekday
00,2012-10-22,1940,Weekday
00,2012-10-22,1945,Weekday
00,2012-10-22,1950,Weekday
1919,2012-10-22,1955,Weekday
2323,2012-10-22,2000,Weekday
00,2012-10-22,2005,Weekday
00,2012-10-22,2010,Weekday
00,2012-10-22,2015,Weekday
00,2012-10-22,2020,Weekday
00,2012-10-22,2025,Weekday
00,2012-10-22,2030,Weekday
00,2012-10-22,2035,Weekday
00,2012-10-22,2040,Weekday
00,2012-10-22,2045,Weekday
00,2012-10-22,2050,Weekday
00,2012-10-22,2055,Weekday
00,2012-10-22,2100,Weekday
00,2012-10-22,2105,Weekday
00,2012-10-22,2110,Weekday
00,2012-10-22,2115,Weekday
00,2012-10-22,2120,Weekday
00,2012-10-22,2125,Weekday
00,2012-10-22,2130,Weekday
00,2012-10-22,2135,Weekday
00,2012-10-22,2140,Weekday
00,2012-10-22,2145,Weekday
00,2012-10-22,2150,Weekday
00,2012-10-22,2155,Weekday
00,2012-10-22,2200,Weekday
00,2012-10-22,2205,Weekday
00,2012-10-22,2210,Weekday
7777,2012-10-22,2215,Weekday
174174,2012-10-22,2220,Weekday
389389,2012-10-22,2225,Weekday
396396,2012-10-22,2230,Weekday
6262,2012-10-22,2235,Weekday
00,2012-10-22,2240,Weekday
66,2012-10-22,2245,Weekday
5858,2012-10-22,2250,Weekday
00,2012-10-22,2255,Weekday
00,2012-10-22,2300,Weekday
00,2012-10-22,2305,Weekday
00,2012-10-22,2310,Weekday
00,2012-10-22,2315,Weekday
00,2012-10-22,2320,Weekday
00,2012-10-22,2325,Weekday
00,2012-10-22,2330,Weekday
00,2012-10-22,2335,Weekday
00,2012-10-22,2340,Weekday
00,2012-10-22,2345,Weekday
00,2012-10-22,2350,Weekday
00,2012-10-22,2355,Weekday
00,2012-10-23,0,Weekday
00,2012-10-23,5,Weekday
00,2012-10-23,10,Weekday
00,2012-10-23,15,Weekday
44,2012-10-23,20,Weekday
00,2012-10-23,25,Weekday
00,2012-10-23,30,Weekday
00,2012-10-23,35,Weekday
00,2012-10-23,40,Weekday
00,2012-10-23,45,Weekday
00,2012-10-23,50,Weekday
00,2012-10-23,55,Weekday
00,2012-10-23,100,Weekday
00,2012-10-23,105,Weekday
00,2012-10-23,110,Weekday
00,2012-10-23,115,Weekday
00,2012-10-23,120,Weekday
00,2012-10-23,125,Weekday
00,2012-10-23,130,Weekday
00,2012-10-23,135,Weekday
55,2012-10-23,140,Weekday
00,2012-10-23,145,Weekday
00,2012-10-23,150,Weekday
00,2012-10-23,155,Weekday
00,2012-10-23,200,Weekday
